record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date,distance_to_river_m_log1p,population_density_per_km2_log1p,rainfall_7d_mm_log1p,monthly_rainfall_mm_log1p,nearest_hospital_km_log1p,nearest_evac_km_log1p,elevation_m_yeojohnson,drainage_index_yeojohnson,ndvi_qmap,ndwi_qmap,built_up_percent_qmap,seasonal_index,terrain_roughness_index,socioeconomic_status_index,extreme_weather_index,generation_year,generation_month,generation_day,generation_dayofyear,generation_quarter,generation_date_missing,distance_to_river_m_invalid_flag,distance_to_river_m_clipped,rainfall_7d_mm_invalid_flag,rainfall_7d_mm_clipped,monthly_rainfall_mm_invalid_flag,monthly_rainfall_mm_clipped,built_up_percent_invalid_flag,built_up_percent_clipped,drainage_index_invalid_flag,drainage_index_clipped,ndvi_invalid_flag,ndvi_clipped,ndwi_invalid_flag,ndwi_clipped,elevation_m_invalid_flag,elevation_m_clipped
F107337,Badulla,Kirimulla South,7.38559,81.393008,877.0,3630.3,Agriculture,Peaty,Surface water,Off-grid (solar),Poor (unpaved),125.0,1.0,Rural,97.6,46.7,0.892,-0.04,-0.218,Unlikely,0.0,60.0,10.99,12.18,0.5101,No,6098,No,Other,True,2024-01-25,8.323049487708733,4.836281906951478,5.002598808447542,4.851018588108011,2.4840729690394228,2.578700529074361,86.91738313598826,0.733438703370105,-0.7680753131709815,-0.9734487290930868,-5.199337582605575,0.0259326710498818,0.8674284902219185,0.4188041179577167,0.7236080668668045,2024,1,25,25,1,0,0,3630.3,0,97.6,0,46.7,0,1.0,0,0.892,0,-0.04,0,-0.218,0,877.0
F107338,Kegalle,Pahalakanda Central,9.470472,80.419195,71.0,3085.1,Agriculture,Silty,Well,Mixed,Good (paved),501.0,28.7,Rural,24.4,281.6,0.769,-0.288,0.16,Likely,0.0,36.0,2.87,8.96,0.413,No,6119,No,Other,True,2024-01-28,8.1810202801022,6.218600119691729,4.325447792215695,5.893770598570659,1.3532545070416904,2.298577071596507,18.970596793878556,0.6463178192823772,-1.7251653881093856,0.4921368228083809,0.2717870205534068,-0.0996702367058574,0.9322259564189764,0.3562495268170007,0.6958580559545798,2024,1,28,28,1,0,0,3085.1,0,24.4,0,281.6,0,28.7,0,0.769,0,-0.288,0,0.16,0,71.0
F107339,Anuradhapura,Nayamedura South,7.432995,80.051088,67.0,428.4,Agriculture,Clay,Municipal,Grid,Good (paved),287.0,14.5,Rural,12.0,84.6,0.08,-0.102,-0.018,Unlikely,0.0,43.0,1.56,3.75,0.7142,No,3514,No,Other,True,2024-10-22,6.819795543778557,5.662960480135946,4.14629414422479,5.110604729825241,0.9400072584914712,1.55814461804655,18.293956319549675,0.0782464444361053,-0.9896968352818816,-0.1854796339652767,-0.451468876645359,-0.9577488324173584,0.7800063827493537,0.5321537223010036,0.818915565121184,2024,10,22,296,4,0,0,428.4,0,12.0,0,84.6,0,14.5,0,0.08,0,-0.102,0,-0.018,0,67.0
F107340,Vavuniya,Kirigama West,5.993731,80.554166,3.0,910.1,Bare Soil,Loamy,Municipal,Grid,Fair,473.0,43.5,Rural,10.4,476.2,0.518,0.137,-0.091,Unlikely,0.0,33.0,2.23,1.06,0.3734,Yes,3343,No,Other,True,2024-04-03,7.242438595289816,6.161207321695077,4.120651449793765,6.323230316698997,1.172482137234565,0.7227059828014898,2.131480646462508,0.4571239988097893,-0.1106272825690696,-0.4738096736636961,0.965420306912084,1.043207571736214,0.5776362176528855,0.2360464978535594,0.7342971353788906,2024,4,3,94,2,0,0,910.1,0,10.4,0,476.2,0,43.5,0,0.518,0,0.137,0,-0.091,0,3.0
F107343,Nuwara Eliya,Galamedura Central,6.541099,80.039299,136.0,2.5,Forest,Sandy,Well,Grid,Fair,635.0,12.2,Rural,91.1,24.9,0.648,0.638,0.008,Unlikely,1.0,44.0,3.55,0.87,0.5017,Yes,6205,No,Poor infrastructure,True,2024-06-10,6.194196696657964,6.455198563340122,4.957932994090614,4.664104636525982,1.515127232962859,0.6259384308664953,28.3613039549891,0.5571708257468885,1.6741857759106455,-0.0828963781679446,-0.5657384816732594,0.2765865851967987,0.9135322985833148,0.2452425269837503,0.6312558485979123,2024,6,10,162,2,0,0,2.5,0,91.1,0,24.9,0,12.2,0,0.648,0,0.638,0,0.008,0,136.0
F107344,Colombo,Pahalamedura East,8.899772,79.750671,60.0,1600.4,Agriculture,Peaty,Municipal,Grid,Good (paved),1343.0,95.0,Urban,-19.886446169505675,305.1,0.405,0.312,-0.043,Unlikely,0.0,88.0,0.46,0.05,0.2557,No,3793,No,Other,True,2024-05-08,7.643865081471437,7.203405521083095,3.444030533757464,5.95653808498734,0.3784364357202451,0.048790164169432,17.068347409584334,0.3661075180136059,0.5106307929450435,-0.2861349357549179,2.877846118927186,1.00232167105829,1.2845929742079794,0.5924540038024921,0.6331161489556895,2024,5,8,129,2,0,0,1600.4,1,0.0,0,305.1,0,95.0,0,0.405,0,0.312,0,-0.043,0,60.0
F107345,Monaragala,Galapola South,9.069617,80.346868,72.0,470.2,Forest,Loamy,Surface water,Grid,Good (paved),650.0,14.3,Rural,54.3,42.6,0.7,0.271,0.187,Likely,0.0,48.0,3.95,2.51,0.5344,No,5509,No,High flood risk,True,2024-04-07,6.8644278050252,6.478509642208569,4.658704868399117,4.818429617753371,1.599387576580599,1.2556160374777745,19.1372795375127,0.5959247166488271,0.3722459868401697,0.5969353414048746,-0.4598196945115759,0.9545067215288224,0.8595544369533248,0.4281975606686807,0.8420409435064646,2024,4,7,98,2,0,0,470.2,0,54.3,0,42.6,0,14.3,0,0.7,0,0.271,0,0.187,0,72.0
F107346,Hambantota,Ihalanuwara West,8.652309,79.996281,46.0,2686.8,Forest,Silty,Municipal,Grid,Good (paved),398.0,3.1,Rural,41.8,427.8,0.776,0.264,0.312,Likely,0.0,55.0,0.04,1.58,0.1416,Yes,16262,No,Other,True,2024-11-11,8.062810202356347,5.988961416889864,4.532592590822004,6.232390197545557,0.0392207131532812,0.947789398933526,14.4243744500841,0.6513670237708363,0.3481497443296034,1.053106263987631,-1.0663039018153315,-0.896713519077511,0.6919557372791882,0.3872568013234453,0.7607259825375003,2024,11,11,316,4,0,0,2686.8,0,41.8,0,427.8,0,3.1,0,0.776,0,0.264,0,0.312,0,46.0
F107347,Ratnapura,Pahalakanda North,7.449045,81.141981,63.0,230.7,Agriculture,Clay,Rainwater harvesting,Grid,Poor (unpaved),10.0,1.0,Rural,24.2,39.6,0.303,0.628,-0.194,Unlikely,1.0,40.0,2.85,0.87,0.6666,No,5190,No,Other,True,2024-09-27,6.576605702387436,2.3978952727983707,4.322798761521556,4.7938926380831735,1.3480731482996928,0.6259384308664953,17.600449556871894,0.2802904413564459,1.6299924006834738,-0.8698463380137418,-5.199337582605575,-0.8104288524348222,0.6318654548336308,0.4059439655452361,0.5256979359834436,2024,9,27,271,3,0,0,230.7,0,24.2,0,39.6,0,1.0,0,0.303,0,0.628,0,-0.194,0,63.0
F107350,Nuwara Eliya,Nayakanda East,6.553474,80.531423,868.0,1431.7,Agriculture,Sandy,Municipal,Off-grid (solar),Good (paved),522.0,16.5,Rural,16.0,316.7,0.455,0.021,-0.198,Unlikely,0.0,19.0,11.34,2.51,0.4659,Yes,9969,No,Other,True,2025-04-14,7.559610432902654,6.259581464064923,4.207663695183018,5.986126753846323,2.5128460184772416,1.2556160374777745,86.38769424718006,0.4068769898901101,-0.5467003923959778,-0.8845926423808339,-0.3481497443296034,1.0205192633732192,1.02096820279721,0.4769801571335314,0.6038419823111608,2025,4,14,104,2,0,0,1431.7,0,16.0,0,316.7,0,16.5,0,0.455,0,0.021,0,-0.198,0,868.0
F107351,Matara,Polagama North,7.411424,81.154066,164.0,523.7,Forest,Peaty,Rainwater harvesting,Mixed,Good (paved),766.0,35.4,Rural,150.4,20.1,0.545,0.084,-0.438,Unlikely,0.0,48.0,1.37,0.81,0.5164,No,5440,No,Other,True,2024-09-14,6.918791901182354,6.642486801367256,5.306282352091991,4.61779585549616,0.8628899551470399,0.5933268452777344,31.798005859502968,0.4782938204383575,-0.304481925592967,-1.8344542933725625,0.5954367721535958,-0.7896190202039306,0.7684146179429305,0.4530065434265392,0.8622554028466396,2024,9,14,258,3,0,0,523.7,0,150.4,0,20.1,0,35.4,0,0.545,0,0.084,0,-0.438,0,164.0
F107352,Ampara,Pahalakumbura East,6.206617,80.057787,76.0,1642.2,Agriculture,Sandy,Well,Grid,No road access,329.0,19.6,Rural,12.9,300.2,0.84,0.315,-0.11,Unlikely,0.0,45.0,0.27,0.17,0.34375,No,4652,No,Poor infrastructure; No road access,True,2024-03-26,7.663688391287428,5.799092654460526,4.16043434960829,5.9437715296682105,0.2390169004704999,0.1570037488096647,19.794666263749217,0.6970137619402786,0.5192253494916858,-0.5467003923959778,-0.1867561210637371,0.8918667124127507,0.9609059170790272,0.3017118147646307,0.6452427723032651,2024,3,26,86,1,0,0,1642.2,0,12.9,0,300.2,0,19.6,0,0.84,0,0.315,0,-0.11,0,76.0
F107356,Puttalam,Ihalanuwara East,8.619081,80.470883,73.0,839.6,Agriculture,Silty,Tube-well,Grid,Good (paved),648.0,37.5,Rural,31.7,236.0,0.245,-0.624,-0.28,Unlikely,0.0,37.0,5.9,13.61,0.6324,No,4160,No,Other,True,2025-09-07,7.190674339071499,6.47543271670409,4.41762731887133,5.759439707957412,1.9315214116032136,2.681706225762608,19.303009944498378,0.2297733428373831,-3.116912679767621,-1.1946284406765848,0.6863498948283557,-0.8013701725239467,0.7105714609034252,0.4610404761749325,0.7349809867679915,2025,9,7,250,3,0,0,839.6,0,31.7,0,236.0,0,37.5,0,0.245,0,-0.624,0,-0.28,0,73.0
F107358,Anuradhapura,Welithota North,6.804033,80.961146,81.0,2671.9,Urban,Loamy,Tube-well,Grid,Fair,123.0,1.0,Urban,217.0,394.0,0.346,-0.582,-0.171,Unlikely,0.0,84.0,0.44,10.46,0.4665,No,4591,No,Other,True,2024-10-21,8.058105050995074,4.820281565605037,5.591730577427149,6.163673836369049,0.3646431135879092,2.4388627112865935,20.59663670119364,0.316919603311364,-2.8781739849895964,-0.7816259453404765,-5.199337582605575,-0.9259549101626052,0.8340356988566628,0.5973456269972303,0.8053591652839968,2024,10,21,295,4,0,0,2671.9,0,217.0,0,394.0,0,1.0,0,0.346,0,-0.582,0,-0.171,0,81.0
F107359,Ratnapura,Mahamulla Central,7.776953,81.281609,52.0,76.4,Urban,Peaty,Surface water,Grid,Good (paved),371.0,33.0,Urban,308.5211740691737,147.5,0.364,0.334,-0.477,Unlikely,1.0,46.0,3.81,1.06,0.1429,Yes,5989,No,High flood risk,True,2025-10-19,6.334695588588595,5.918893854273146,5.885327430403006,5.432282413156587,1.5706970841176695,0.7227059828014898,15.593036565365727,0.3320543030628336,0.5939395388892443,-1.9919439842957856,0.4780246892786106,-1.093198244867329,0.7820328840712789,0.6610749576255885,0.5685414942760184,2025,10,19,292,4,0,0,76.4,0,308.5211740691737,0,147.5,0,33.0,0,0.364,0,0.334,0,-0.477,0,52.0
F107360,Puttalam,Kudavila West,8.396818,81.343865,30.0,407.3,Urban,Peaty,Well,Grid,Fair,886.0,1.0,Urban,70.1,299.0,0.553,-0.196,0.049,Unlikely,0.0,79.0,12.81,0.52,0.3799,No,9615,No,Other,True,2024-03-11,6.796485952177915,6.787844982309579,4.798261523977295,5.940620023000772,2.6253929674212007,0.418710334858185,10.9532447913811,0.4845257508969976,-1.3620783082806858,0.075345349973763,-5.199337582605575,0.7236975046442264,0.7034020514353723,0.7434172659982259,0.7677432600583558,2024,3,11,71,1,0,0,407.3,0,70.1,0,299.0,0,1.0,0,0.553,0,-0.196,0,0.049,0,30.0
F107361,Vavuniya,Galavila Central,6.298392,81.63536,163.0,178.1,Urban,Loamy,Rainwater harvesting,Grid,Good (paved),74.0,48.1,Urban,60.8,513.5,0.371,0.297,0.104,Likely,0.0,37.0,13.49,7.03,0.4304,Yes,6588,No,High flood risk; Poor infrastructure,True,2025-01-20,6.500535257500297,4.31748811353631,4.718493139898393,6.38800758999501,2.673458756332591,2.0831845279586703,31.679685579196477,0.3379092210716632,0.4556403137378794,0.2796060306706413,1.1497417570435928,-0.1612121430605334,0.8389267004177778,0.6836311104755168,0.5712235802483195,2025,1,20,20,1,0,0,178.1,0,60.8,0,513.5,0,48.1,0,0.371,0,0.297,0,0.104,0,163.0
F107362,Matale,Mahawatta West,9.223217,80.828041,632.0,2419.5,Plantation,Loamy,Municipal,Grid,No road access,629.0,23.1,Rural,32.6,16.3,0.33,0.494,0.08,Unlikely,0.0,7.0,0.26,0.74,0.0,Yes,2506,No,Other,True,2024-04-23,7.9748417263561455,6.4457198193855785,4.428425347380046,4.579550496311435,0.2311117209633866,0.5538851132264376,71.55545899544082,0.3033692645096405,1.1546146901626584,0.1880329125389143,-0.0100367181549498,0.9445848548647756,0.8631887240617065,0.2787057086645342,0.5337044142919596,2024,4,23,114,2,0,0,2419.5,0,32.6,0,16.3,0,23.1,0,0.33,0,0.494,0,0.08,0,632.0
F107364,Badulla,Ihalakanda,9.733442,80.744498,1521.0,1947.9,Plantation,Clay,Municipal,Off-grid (solar),Fair,778.0,37.0,Rural,124.5,74.8,0.436,0.495,0.156,Likely,0.0,26.0,2.91,2.35,0.3835,Yes,15129,No,Other,True,2025-05-06,7.797824307462505,6.658011045870748,5.168774341716878,5.049667341871673,1.3635373739972745,1.208960345836975,120.34865148334264,0.3914802254749998,1.1595151955276424,0.4780246892786106,0.6642872083307605,0.8373079099241668,0.8444564274041032,0.4640230681917623,0.802080638286711,2025,5,6,126,2,0,0,1947.9,0,124.5,0,74.8,0,37.0,0,0.436,0,0.495,0,0.156,0,1521.0
F107365,Matara,Pahalakanda South,9.678786,80.710354,89.0,986.2,Urban,Clay,Municipal,Grid,Good (paved),720.0,22.7,Urban,128.4,234.6,0.414,0.532,0.194,Likely,0.0,45.0,2.7,1.56,0.4782,No,4746,No,Other,True,2024-08-21,7.295462138892213,6.580639137284949,5.190728581727018,5.755015908680144,1.308332819650179,0.9400072584914712,21.838440383382768,0.3735064227154693,1.286141980037398,0.6241447422049652,-0.0276040167579517,-0.5752378566917822,0.6029452373615041,0.6346905558832012,0.6899011159640858,2024,8,21,234,3,0,0,986.2,0,128.4,0,234.6,0,22.7,0,0.414,0,0.532,0,0.194,0,89.0
F107368,Vavuniya,Panamulla East,9.87516,79.867331,111.0,669.9,Wetland,Loamy,Well,Grid,Good (paved),718.0,21.8,Rural,80.4,434.9,0.248,0.27,0.524,Likely,0.0,47.0,4.61,5.16,0.8308,Yes,6159,No,Other,True,2024-12-06,7.053843041009532,6.577861357721047,4.879762141108872,6.246243521589824,1.724550719534605,1.8180767775454283,25.03438924325097,0.2324188382031576,0.3682152867198259,1.783687401311253,-0.0778618608068223,-0.3605194188788055,0.5613039124985117,0.4709188852381781,0.7752514249551841,2024,12,6,341,4,0,0,669.9,0,80.4,0,434.9,0,21.8,0,0.248,0,0.27,0,0.524,0,111.0
F107373,Vavuniya,Panapola Central,8.123438,80.727418,15.0,1261.6,Wetland,Sandy,Surface water,Off-grid (solar),Good (paved),693.0,34.9,Rural,107.5,44.2,0.231,-0.294,0.116,Likely,0.0,35.0,11.75,3.62,0.3289,No,4074,No,Other,True,2025-01-05,7.466798188791901,6.542471960506805,5.067011582693742,4.831273919454799,2.5455312716044354,1.5303947050936475,6.90591243455031,0.2173793350074985,-1.7467872033009408,0.3202896758570819,0.5716375251650858,-0.07572260452192,0.6401568422851228,0.3975853273375878,0.8526056854146912,2025,1,5,5,1,0,0,1261.6,0,107.5,0,44.2,0,34.9,0,0.231,0,-0.294,0,0.116,0,15.0
F107374,Jaffna,Udukumbura South,9.33721,79.778797,29.0,849.9,Forest,Silty,Tube-well,Grid,Good (paved),403.0,26.5,Rural,133.1,358.3,0.516,0.619,0.176,Likely,0.0,70.0,2.64,7.37,0.352,Yes,9514,No,Other,True,2024-07-24,7.198406252675098,6.0014148779611505,5.21656138168224,6.085570754649528,1.2919836816486494,2.124653884501384,10.713812257519464,0.4555473450272595,1.5829412158189795,0.5525368703489748,0.1663673486153115,-0.0473652633732803,0.8982270801684733,0.4080222845708449,0.8082826987607608,2024,7,24,206,3,0,0,849.9,0,133.1,0,358.3,0,26.5,0,0.516,0,0.619,0,0.176,0,29.0
F107377,Galle,Kudathota East,8.519568,81.465453,36.0,4820.7,Plantation,Clay,Municipal,Grid,Good (paved),2018.0,5.7,Urban,81.7,64.0,0.578,0.851,-0.19,Unlikely,0.0,51.0,4.38,9.85,0.8519,No,2717,No,Other,True,2024-09-09,8.57698881095528,7.610357618312838,4.889592135650417,4.97790940262851,1.682688374173693,2.3841650799864684,12.32704895881563,0.5038832847659999,2.3228566699303483,-0.8552868016470969,-0.920412273297687,-0.8031870421223009,1.1764363915639504,0.628191931758064,0.682864315091075,2024,9,9,253,3,0,0,4820.7,0,81.7,0,64.0,0,5.7,0,0.578,0,0.851,0,-0.19,0,36.0
F107378,Badulla,Panapitiya North,7.97549,81.839265,883.0,113.8,Plantation,Clay,Municipal,Grid,No road access,564.0,1.0,Rural,102.3,9.1,0.858,0.572,-0.412,Unlikely,0.0,55.0,13.52,3.17,0.41,Yes,8688,No,No road access,True,2024-06-26,6.398923916007126,6.336825731146441,5.033696385164495,4.502811504506181,2.67552700939665,1.42791603581071,87.26924803926195,0.7096881048912423,1.4250105407895464,-1.7302613949999603,-5.199337582605575,0.3798642645002134,0.8419425393768145,0.5548075376411036,0.7963812925875844,2024,6,26,178,2,0,0,113.8,0,102.3,0,9.1,0,1.0,0,0.858,0,0.572,0,-0.412,0,883.0
F107380,Kegalle,Kudakumbura Central,7.441177,80.434834,63.0,1658.6,Wetland,Clay,Municipal,Grid,Poor (unpaved),72.0,1.0,Rural,54.2,147.9,0.289,-0.036,-0.196,Likely,0.0,28.0,5.08,1.66,0.4401,Yes,9506,No,Poor infrastructure,True,2025-11-25,7.671359874910014,4.290459441148391,4.6577565458174535,5.434030126285927,1.8050046959780757,0.9783261227936076,17.600449556871894,0.2682161122493005,-0.7529974415343901,-0.8771956463823601,-5.199337582605575,-0.781915075565371,0.5447455080547051,0.4261205512592863,0.6675997720070365,2025,11,25,329,4,0,0,1658.6,0,54.2,0,147.9,0,1.0,0,0.289,0,-0.036,0,-0.196,0,63.0
F107381,Jaffna,Polakumbura East,9.430369,80.368483,198.0,319.7,Agriculture,Silty,Well,Grid,Good (paved),827.0,15.9,Rural,66.0,291.7,0.588,0.507,0.062,Unlikely,0.0,63.0,1.58,2.02,0.359,Yes,6296,No,Other,True,2024-12-11,6.693444789052185,6.71901315438526,4.763876400040958,5.921231364728188,0.947789398933526,1.1052568313867783,35.65766958746958,0.5115772663130117,1.1997660052684802,0.1257877991818558,-0.383024360709916,-0.4208809439848436,0.7548984429237848,0.4959547962053132,0.7314393486136961,2024,12,11,346,4,0,0,319.7,0,66.0,0,291.7,0,15.9,0,0.588,0,0.507,0,0.062,0,198.0
F107382,Mannar,Ihalagama Central,6.220717,80.564973,0.0,1410.7,Forest,Loamy,Tube-well,Mixed,Good (paved),789.0,1.0,Rural,145.3,29.1,0.23,0.298,0.341,Likely,0.0,52.0,38.46746917342165,3.3,0.6791,No,2203,No,Other,True,2025-01-21,7.548607479630291,6.672032945461067,5.280659164563059,4.70293708174992,3.6754767673610886,1.4586150226995167,0.0,0.2164909773807262,0.4584256785847648,1.164443705970982,-5.199337582605575,-0.0630136047482613,0.4965956620981495,0.3803063022823013,0.6131285679046827,2025,1,21,21,1,0,0,1410.7,0,145.3,0,29.1,0,1.0,0,0.23,0,0.298,0,0.341,0,0.0
F107384,Trincomalee,Welikumbura Central,7.281525,81.64648,74.0,6648.9,Urban,Sandy,Municipal,Grid,Fair,57.0,29.4,Urban,171.0,198.3,0.271,-0.258,-0.168,Unlikely,0.0,58.0,49.3257907081238,1.73,0.0,No,2559,No,Other,True,2025-03-23,8.872949398500216,4.060443010546419,5.403574988296807,5.632896995378106,3.918517683436676,1.0043016091968684,19.467806216681904,0.2525814719602653,-1.5917504747174245,-0.7714496755296383,0.3084265819180716,0.9080320105495092,0.5834908691760509,0.6472775208164014,0.7436698742208872,2025,3,23,82,1,0,0,6648.9,0,171.0,0,198.3,0,29.4,0,0.271,0,-0.258,0,-0.168,0,74.0
F107385,Kalutara,Mahakanda East,7.675652,80.891032,47.0,4200.6,Scrub,Loamy,Municipal,Mixed,Good (paved),890.0,1.6,Rural,97.7,73.0,0.55,-0.431,-0.141,Unlikely,0.0,27.0,4.94,1.99,0.5107,No,2048,No,Other,True,2025-07-24,8.452760851391321,6.792344427470809,5.003270628635734,5.03805959322159,1.7817091333745536,1.095273387402595,14.623306654847912,0.482190928894613,-2.2615688075484384,-0.6674190444558503,-1.1257762007300154,0.0877507274415681,0.7406339033672158,0.3974845222784099,0.6803225990431042,2025,7,24,205,3,0,0,4200.6,0,97.7,0,73.0,0,1.6,0,0.55,0,-0.431,0,-0.141,0,47.0
F107386,Mannar,Ihalamedura North,8.219074,81.507204,90.0,955.8,Urban,Peaty,Missing,Off-grid (solar),Good (paved),662.0,35.5,Urban,65.4,284.2,0.397,-0.07,-0.301,Unlikely,0.0,55.0,22.05,5.5,0.1026,Yes,12214,No,Other,Missing,2024-04-19,7.274616590542556,6.4967749901858625,4.7587437686303025,5.900912101503022,3.1376657694426577,1.8718021769015911,21.990357502468576,0.3595079721414512,-0.8735150946146939,-1.2753024746021535,0.6014391227954631,0.8733951351355557,0.6580738696073489,0.5580020485540523,0.7067867093201166,2024,4,19,110,2,0,0,955.8,0,65.4,0,284.2,0,35.5,0,0.397,0,-0.07,0,-0.301,0,90.0
F107387,Matale,Nayakumbura North,9.751199,80.260985,303.0,1323.8,Wetland,Peaty,Well,Off-grid (solar),Fair,211.0,28.7,Rural,4.3,0.8,0.862,-0.413,0.255,Likely,1.0,30.0,16.37,7.16,0.0792,Yes,13582,No,Other,True,2024-04-18,7.501743645953624,5.356586274672012,4.016371454656834,4.40636029232641,2.854744580253014,2.0992441689760155,46.1056756302928,0.7124950974539842,-2.193461836714353,0.8480746535481313,0.2717870205534068,0.946715257288682,0.7191578054523073,0.4266766830458076,0.5385127427236263,2024,4,18,109,2,0,0,1323.8,0,4.3,0,0.8,0,28.7,0,0.862,0,-0.413,0,0.255,0,303.0
F107388,Ratnapura,Polagama South,9.69936,79.852108,0.0,1563.2,Agriculture,Loamy,Well,Grid,Fair,259.0,1.0,Rural,50.6,243.6,0.292,0.503,0.511,Likely,0.0,59.0,8.4,1.04,0.41,Yes,7143,No,Other,True,2024-05-16,7.625886615186206,5.560681631015528,4.6230037984522285,5.783118997585389,2.2407096892759584,0.712949807856125,0.0,0.2708097454373948,1.1869806952989672,1.7425357123660432,-5.199337582605575,0.820570198511954,0.5667243565135698,0.4135212237275916,0.6348146725373991,2024,5,16,137,2,0,0,1563.2,0,50.6,0,243.6,0,1.0,0,0.292,0,0.503,0,0.511,0,0.0
F107389,Colombo,Kirikanda South,9.311806,79.799796,35.0,1823.1,Urban,Loamy,Municipal,Grid,Fair,805.0,26.2,Urban,130.3,247.5,0.353,0.197,0.028,Unlikely,0.0,61.0,0.44,7.1,0.3097,Yes,4321,No,Other,True,2024-07-03,7.74521825666386,6.692083742506628,5.201252116979141,5.795055945105123,0.3646431135879092,2.0918640616783932,12.104944106357165,0.3228189654595767,0.1156777914748185,-0.0037637150038949,0.1473156467698587,0.0057102354048634,1.2842992013487808,0.5855827350323072,0.7784318849585316,2024,7,3,185,3,0,0,1823.1,0,130.3,0,247.5,0,26.2,0,0.353,0,0.197,0,0.028,0,35.0
F107391,Polonnaruwa,Pahalagama Central,8.415645,80.79992,79.0,11042.5,Plantation,Sandy,Municipal,Grid,Poor (unpaved),877.0,5.4,Rural,454.81391966812,96.4,0.351,0.759,0.122,Likely,0.0,19.0,33.259720528192155,31.18184309532988,0.2132,Yes,4906,No,High flood risk; Poor infrastructure,True,2025-04-28,9.352698745087698,6.777646593635117,6.226562909562809,5.179368112870779,3.533970335483606,3.471402414483773,20.278373077785027,0.3211352144907381,2.0649178093335365,0.3481497443296034,-0.9416998217386928,1.2067384431443375,0.7831544040525326,0.4171021938995616,0.9608267103338138,2025,4,28,118,2,0,0,11042.5,0,454.81391966812,0,96.4,0,5.4,0,0.351,0,0.759,0,0.122,0,79.0
F107392,Matara,Galapitiya,7.715298,80.795288,76.0,106.9,Plantation,Sandy,Surface water,Off-grid (solar),Poor (unpaved),620.0,1.0,Rural,17.1,172.0,0.215,0.612,-0.142,Unlikely,1.0,39.0,67.48184738964959,4.78,0.5252,No,5293,No,Poor infrastructure,True,2024-09-24,6.387380457056595,6.431331081933479,4.223900368075902,5.534063455147127,4.226568708538093,1.754403682684286,19.794666263749217,0.2031158397986571,1.559381382078124,-0.6721291170041849,-5.199337582605575,-0.7080365017838466,0.7654004182678179,0.4102763031070957,0.6023187470457179,2024,9,24,268,3,0,0,106.9,0,17.1,0,172.0,0,1.0,0,0.215,0,0.612,0,-0.142,0,76.0
F107393,Vavuniya,Udumulla North,8.941338,79.925806,169.0,9441.8,Plantation,Clay,Municipal,Grid,Good (paved),483.0,33.7,Rural,13.3,435.8,0.466,0.246,-0.424,Unlikely,1.0,43.0,9.67,1.66,0.269,No,2114,No,Poor infrastructure,True,2024-01-28,9.203234963281124,6.182084906716632,4.166655271588001,6.247985950213725,2.367436065313662,0.9783261227936076,32.385164493668576,0.415738501759736,0.2848281875311328,-1.7769554159955163,0.5120605851503511,-0.0611410372602747,0.9208437328319236,0.4605128743163627,0.6131892841133589,2024,1,28,28,1,0,0,9441.8,0,13.3,0,435.8,0,33.7,0,0.466,0,0.246,0,-0.424,0,169.0
F107394,Nuwara Eliya,Pananuwara North,9.722683,81.041825,1129.0,1452.4,Agriculture,Clay,Well,Grid,Good (paved),351.0,10.9,Rural,71.4,330.2,0.538,0.038,0.109,Likely,0.0,59.0,5.33,1.1,0.3756,No,5151,No,Other,True,2024-05-17,7.570338994246916,5.863631175598097,4.8089217876434525,6.019494440817844,1.8453002361560848,0.7419373447293773,100.93148263000852,0.472825756475251,-0.4780246892786106,0.295296005404031,-0.6271963576001219,0.993662147688303,0.7110134074757886,0.4217207368819413,0.849835732414628,2024,5,17,138,2,0,0,1452.4,0,71.4,0,330.2,0,10.9,0,0.538,0,0.038,0,0.109,0,1129.0
